@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string
@attribute measureKNN numeric

@data

data.to.save,8,6,weka.classifiers.lazy.IBk,'-K 100 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220116.1128,567,63,62,1,0,98.412698,1.587302,0,0.966074,0.032261,0.154214,6.957068,32.031003,59.64963,12.197874,47.451756,0.94682,0.193617,0.753202,55.494499,0.880865,93.034103,1,23,0.025,1,0.975,39,0,0,0.958333,1,0.978723,0.966631,0.986957,0.956851,0.984127,0.009127,0.990873,0.015873,0.984788,0.984127,0.984195,0.966631,0.986957,0.978615,0.983033,0.984127,0,0.05,0,0.046875,0,46.875,65210,63369,8433,98.412698,51.587302,?,2
data.to.save,8,7,weka.classifiers.lazy.IBk,'-K 100 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220116.1128,567,63,61,2,0,96.825397,3.174603,0,0.932764,0.048086,0.178097,10.369643,36.991546,59.64963,14.193492,45.456138,0.94682,0.225294,0.721526,53.390606,0.84747,89.507019,1,23,0.05,2,0.95,38,0,0,0.92,1,0.958333,0.93488,0.984783,0.950228,0.968254,0.018254,0.981746,0.031746,0.970794,0.968254,0.968508,0.93488,0.984783,0.975063,0.966346,0.968254,0,0.048,0,0.046875,0,46.875,65178,63369,8433,98.412698,53.174603,?,2
data.to.save,8,8,weka.classifiers.lazy.IBk,'-K 100 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220116.1128,567,63,62,1,0,98.412698,1.587302,0,0.965442,0.027255,0.104295,5.877525,21.662623,59.64963,3.235752,56.413878,0.94682,0.051361,0.895458,56.413878,0.895458,94.575403,0.956522,22,0,0,1,40,0.043478,1,1,0.956522,0.977778,0.966019,1,1,0.984127,0.027605,0.972395,0.015873,0.984514,0.984127,0.984049,0.966019,1,1,0.982716,0.984127,0,0.051,0,0.046875,0,46.875,65186,63369,8433,100,53.968254,?,4
data.to.save,8,9,weka.classifiers.lazy.IBk,'-K 100 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220116.1128,567,63,60,3,0,95.238095,4.761905,0,0.900053,0.057457,0.180096,12.390436,37.406844,59.64963,17.09491,42.554721,0.94682,0.271348,0.675472,52.471079,0.832874,87.965472,1,23,0.075,3,0.925,37,0,0,0.884615,1,0.938776,0.904582,0.98587,0.955653,0.952381,0.027381,0.972619,0.047619,0.957875,0.952381,0.952911,0.904582,0.98587,0.978109,0.949907,0.952381,0.001,0.049,0,0.046875,0,46.875,65370,63369,8433,98.412698,57.142857,?,8
data.to.save,8,10,weka.classifiers.lazy.IBk,'-K 100 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220116.1128,567,63,60,3,0,95.238095,4.761905,0,0.900053,0.038318,0.167105,8.263166,34.70848,59.64963,14.456466,45.193164,0.94682,0.229468,0.717352,54.456616,0.864391,91.294139,1,23,0.075,3,0.925,37,0,0,0.884615,1,0.938776,0.904582,0.988587,0.962272,0.952381,0.027381,0.972619,0.047619,0.957875,0.952381,0.952911,0.904582,0.988587,0.980935,0.949907,0.952381,0,0.051,0,0.03125,0,31.25,65274,63369,8433,98.412698,52.380952,?,5
data.to.save,9,1,weka.classifiers.lazy.IBk,'-K 100 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220116.1128,567,63,63,0,0,100,0,0,1,0.016377,0.089089,3.531602,18.504242,59.64963,2.045803,57.603827,0.94682,0.032473,0.914346,57.603827,0.914346,96.5703,1,23,0,0,1,40,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.048,0,0.046875,0,46.875,65162,63369,8433,100,51.587302,?,2
data.to.save,9,2,weka.classifiers.lazy.IBk,'-K 100 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220116.1128,567,63,60,3,0,95.238095,4.761905,0,0.896325,0.037589,0.1435,8.105972,29.805634,59.64963,5.177245,54.472386,0.94682,0.082178,0.864641,54.670027,0.867778,91.651912,0.913043,21,0.025,1,0.975,39,0.086957,2,0.954545,0.913043,0.933333,0.89686,0.997283,0.994631,0.952381,0.064337,0.935663,0.047619,0.952434,0.952381,0.952146,0.89686,0.997283,0.996887,0.948148,0.952381,0,0.049,0,0.046875,0,46.875,65178,63369,8433,100,53.968254,?,4
data.to.save,9,3,weka.classifiers.lazy.IBk,'-K 100 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220116.1128,567,63,61,2,0,96.825397,3.174603,0,0.931522,0.039894,0.169882,8.602973,35.285384,59.64963,15.243478,44.406152,0.94682,0.24196,0.70486,54.565754,0.866123,91.477104,0.956522,22,0.025,1,0.975,39,0.043478,1,0.956522,0.956522,0.956522,0.931522,0.976087,0.928069,0.968254,0.036732,0.963268,0.031746,0.968254,0.968254,0.968254,0.931522,0.976087,0.967945,0.965761,0.968254,0,0.05,0,0.046875,0,46.875,65186,63369,8433,98.412698,53.174603,?,5
data.to.save,9,4,weka.classifiers.lazy.IBk,'-K 100 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220116.1128,567,63,60,3,0,95.238095,4.761905,0,0.900053,0.052323,0.171683,11.283361,35.659385,59.64963,7.770031,51.879599,0.94682,0.123334,0.823486,52.826623,0.838518,88.561526,1,23,0.075,3,0.925,37,0,0,0.884615,1,0.938776,0.904582,0.997283,0.990942,0.952381,0.027381,0.972619,0.047619,0.957875,0.952381,0.952911,0.904582,0.997283,0.994929,0.949907,0.952381,0,0.053,0,0.0625,0,62.5,65202,63369,8433,100,57.142857,?,7
data.to.save,9,5,weka.classifiers.lazy.IBk,'-K 100 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220116.1128,567,63,61,2,0,96.825397,3.174603,0,0.931522,0.037389,0.146529,8.062756,30.434705,59.64963,5.828544,53.821086,0.94682,0.092517,0.854303,54.903822,0.871489,92.04386,0.956522,22,0.025,1,0.975,39,0.043478,1,0.956522,0.956522,0.956522,0.931522,0.996739,0.992345,0.968254,0.036732,0.963268,0.031746,0.968254,0.968254,0.968254,0.931522,0.996739,0.995762,0.965761,0.968254,0,0.05,0,0.046875,0,46.875,65210,63369,8433,100,55.555556,?,8
data.to.save,9,6,weka.classifiers.lazy.IBk,'-K 100 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220116.1128,567,63,61,2,0,96.825397,3.174603,0,0.931522,0.055991,0.188909,12.074266,39.237333,59.64963,15.190599,44.459032,0.94682,0.241121,0.705699,52.3935,0.831643,87.835413,0.956522,22,0.025,1,0.975,39,0.043478,1,0.956522,0.956522,0.956522,0.931522,0.994022,0.983443,0.968254,0.036732,0.963268,0.031746,0.968254,0.968254,0.968254,0.931522,0.994022,0.990208,0.965761,0.968254,0,0.054,0,0.0625,0,62.5,65162,63369,8433,98.412698,53.968254,?,2
data.to.save,9,7,weka.classifiers.lazy.IBk,'-K 100 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220116.1128,567,63,63,0,0,100,0,0,1,0.000503,0.000606,0.108517,0.12592,59.64963,0.045754,59.603876,0.94682,0.000726,0.946093,59.603876,0.946093,99.923295,1,23,0,0,1,40,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.049,0,0.046875,0,46.875,65162,63369,8433,100,50,?,2
data.to.save,9,8,weka.classifiers.lazy.IBk,'-K 100 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220116.1128,567,63,60,3,0,95.238095,4.761905,0,0.896325,0.047096,0.157048,10.156043,32.619616,59.64963,6.642336,53.007294,0.94682,0.105434,0.841386,53.638063,0.851398,89.92187,0.913043,21,0.025,1,0.975,39,0.086957,2,0.954545,0.913043,0.933333,0.89686,0.997826,0.996298,0.952381,0.064337,0.935663,0.047619,0.952434,0.952381,0.952146,0.89686,0.997826,0.997893,0.948148,0.952381,0,0.048,0,0.046875,0,46.875,65210,63369,8433,100,56.349206,?,8
data.to.save,9,9,weka.classifiers.lazy.IBk,'-K 100 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220116.1128,567,63,62,1,0,98.412698,1.587302,0,0.966074,0.028046,0.121981,6.047986,25.335979,59.64963,3.853696,55.795934,0.94682,0.06117,0.88565,56.10185,0.890506,94.052301,1,23,0.025,1,0.975,39,0,0,0.958333,1,0.978723,0.966631,0.99837,0.996298,0.984127,0.009127,0.990873,0.015873,0.984788,0.984127,0.984195,0.966631,0.99837,0.997893,0.983033,0.984127,0,0.05,0,0.046875,0,46.875,65178,63369,8433,100,53.174603,?,4
data.to.save,9,10,weka.classifiers.lazy.IBk,'-K 100 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220116.1128,567,63,61,2,0,96.825397,3.174603,0,0.932764,0.053389,0.203452,11.513158,42.25799,59.64963,22.930679,36.718952,0.94682,0.363979,0.582841,52.804437,0.838166,88.524332,1,23,0.05,2,0.95,38,0,0,0.92,1,0.958333,0.93488,0.972826,0.913648,0.968254,0.018254,0.981746,0.031746,0.970794,0.968254,0.968508,0.93488,0.972826,0.956885,0.966346,0.968254,0,0.049,0,0.046875,0,46.875,65162,63369,8433,96.825397,52.380952,?,2
data.to.save,10,1,weka.classifiers.lazy.IBk,'-K 100 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220116.1128,567,63,62,1,0,98.412698,1.587302,0,0.966074,0.021456,0.087867,4.626852,18.250484,59.64963,2.441833,57.207797,0.94682,0.038759,0.90806,57.099522,0.906342,95.724855,1,23,0.025,1,0.975,39,0,0,0.958333,1,0.978723,0.966631,1,1,0.984127,0.009127,0.990873,0.015873,0.984788,0.984127,0.984195,0.966631,1,1,0.983033,0.984127,0,0.05,0,0.0625,0,62.5,65210,63369,8433,100,53.174603,?,4
data.to.save,10,2,weka.classifiers.lazy.IBk,'-K 100 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220116.1128,567,63,62,1,0,98.412698,1.587302,0,0.965442,0.025617,0.11818,5.524224,24.546561,59.64963,3.721763,55.927867,0.94682,0.059076,0.887744,56.462305,0.896227,94.656589,0.956522,22,0,0,1,40,0.043478,1,1,0.956522,0.977778,0.966019,1,1,0.984127,0.027605,0.972395,0.015873,0.984514,0.984127,0.984049,0.966019,1,1,0.982716,0.984127,0,0.049,0,0.046875,0,46.875,65250,63369,8433,100,53.174603,?,5
data.to.save,10,3,weka.classifiers.lazy.IBk,'-K 100 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220116.1128,567,63,61,2,0,96.825397,3.174603,0,0.932764,0.043924,0.151049,9.472014,31.373603,59.64963,5.854143,53.795487,0.94682,0.092923,0.853897,53.993128,0.857034,90.517121,1,23,0.05,2,0.95,38,0,0,0.92,1,0.958333,0.93488,0.995652,0.989091,0.968254,0.018254,0.981746,0.031746,0.970794,0.968254,0.968508,0.93488,0.995652,0.9938,0.966346,0.968254,0,0.05,0,0.046875,0,46.875,65274,63369,8433,100,54.761905,?,4
data.to.save,10,4,weka.classifiers.lazy.IBk,'-K 100 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220116.1128,567,63,62,1,0,98.412698,1.587302,0,0.965442,0.036715,0.126629,7.91752,26.301471,59.64963,4.458691,55.19094,0.94682,0.070773,0.876047,55.19094,0.876047,92.525199,0.956522,22,0,0,1,40,0.043478,1,1,0.956522,0.977778,0.966019,1,1,0.984127,0.027605,0.972395,0.015873,0.984514,0.984127,0.984049,0.966019,1,1,0.982716,0.984127,0,0.051,0,0.046875,0,46.875,65226,63369,8433,100,54.761905,?,5
data.to.save,10,5,weka.classifiers.lazy.IBk,'-K 100 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220116.1128,567,63,62,1,0,98.412698,1.587302,0,0.966074,0.063938,0.199136,13.78806,41.361391,59.64963,16.191573,43.458057,0.94682,0.257009,0.68981,51.5008,0.817473,86.338841,1,23,0.025,1,0.975,39,0,0,0.958333,1,0.978723,0.966631,0.984239,0.948068,0.984127,0.009127,0.990873,0.015873,0.984788,0.984127,0.984195,0.966631,0.984239,0.975246,0.983033,0.984127,0,0.05,0,0.0625,0,62.5,65330,63369,8433,98.412698,54.761905,?,2
data.to.save,10,6,weka.classifiers.lazy.IBk,'-K 100 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220116.1128,567,63,58,5,0,92.063492,7.936508,0,0.833421,0.085902,0.267779,18.524543,55.618882,59.64963,48.509508,11.140123,0.94682,0.769992,0.176827,48.540193,0.770479,81.375514,0.956522,22,0.1,4,0.9,36,0.043478,1,0.846154,0.956522,0.897959,0.837616,0.953261,0.863395,0.920635,0.064113,0.935887,0.079365,0.926674,0.920635,0.921518,0.837616,0.953261,0.931527,0.916512,0.920635,0,0.049,0,0.046875,0,46.875,65234,63369,8433,93.650794,53.968254,?,5
data.to.save,10,7,weka.classifiers.lazy.IBk,'-K 100 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220116.1128,567,63,63,0,0,100,0,0,1,0.0066,0.035674,1.423334,7.409562,59.64963,0.666834,58.982797,0.94682,0.010585,0.936235,58.982797,0.936235,98.882082,1,23,0,0,1,40,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.049,0,0.046875,0,46.875,65202,63369,8433,100,51.587302,?,5
data.to.save,10,8,weka.classifiers.lazy.IBk,'-K 100 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220116.1128,567,63,60,3,0,95.238095,4.761905,0,0.900053,0.040172,0.188835,8.663071,39.222007,59.64963,21.346581,38.30305,0.94682,0.338835,0.607985,54.28026,0.861591,90.998485,1,23,0.075,3,0.925,37,0,0,0.884615,1,0.938776,0.904582,0.977174,0.926957,0.952381,0.027381,0.972619,0.047619,0.957875,0.952381,0.952911,0.904582,0.977174,0.962404,0.949907,0.952381,0,0.048,0,0.046875,0,46.875,65242,63369,8433,96.825397,50.793651,?,2
data.to.save,10,9,weka.classifiers.lazy.IBk,'-K 100 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220116.1128,567,63,62,1,0,98.412698,1.587302,0,0.966074,0.016399,0.125879,3.536458,26.145633,59.64963,10.198869,49.450762,0.94682,0.161887,0.784933,57.493505,0.912595,96.385349,1,23,0.025,1,0.975,39,0,0,0.958333,1,0.978723,0.966631,0.9875,0.958333,0.984127,0.009127,0.990873,0.015873,0.984788,0.984127,0.984195,0.966631,0.9875,0.978993,0.983033,0.984127,0,0.049,0,0.046875,0,46.875,65170,63369,8433,98.412698,50,?,2
data.to.save,10,10,weka.classifiers.lazy.IBk,'-K 100 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220116.1128,567,63,62,1,0,98.412698,1.587302,0,0.965442,0.020927,0.091307,4.512884,18.96486,59.64963,2.500635,57.148995,0.94682,0.039693,0.907127,57.148995,0.907127,95.807794,0.956522,22,0,0,1,40,0.043478,1,1,0.956522,0.977778,0.966019,1,1,0.984127,0.027605,0.972395,0.015873,0.984514,0.984127,0.984049,0.966019,1,1,0.982716,0.984127,0,0.049,0,0.046875,0,46.875,65306,63369,8433,100,53.174603,?,4
