@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string
@attribute measureKNN numeric

@data

Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,9,6,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220116.1514,567,63,61,2,0,96.825397,3.174603,0,0.930233,0.052969,0.178161,11.422666,37.004878,59.64963,15.670433,43.979197,0.94682,0.248737,0.698082,53.031796,0.841775,88.905489,0.913043,21,0,0,1,40,0.086957,2,1,0.913043,0.954545,0.932505,0.990217,0.984934,0.968254,0.05521,0.94479,0.031746,0.969766,0.968254,0.96792,0.932505,0.990217,0.989946,0.965078,0.968254,0,0.002,0,0,0,0,65218,63409,8473,98.412698,54.761905,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,9,7,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220116.1514,567,63,63,0,0,100,0,0,1,0.000372,0.000424,0.080124,0.087964,59.64963,0.033778,59.615852,0.94682,0.000536,0.946283,59.615852,0.946283,99.943372,1,23,0,0,1,40,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.002,0,0.015625,0,15.625,65210,63409,8473,100,50,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,9,8,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220116.1514,567,63,62,1,0,98.412698,1.587302,0,0.965442,0.039991,0.134469,8.624004,27.929829,59.64963,4.952883,54.696748,0.94682,0.078617,0.868202,54.757975,0.869174,91.799353,0.956522,22,0,0,1,40,0.043478,1,1,0.956522,0.977778,0.966019,0.999457,0.998188,0.984127,0.027605,0.972395,0.015873,0.984514,0.984127,0.984049,0.966019,0.999457,0.998951,0.982716,0.984127,0,0.001,0,0,0,0,65210,63409,8473,100,54.761905,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,9,9,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220116.1514,567,63,61,2,0,96.825397,3.174603,0,0.931522,0.03737,0.162593,8.058813,33.771386,59.64963,13.519622,46.130009,0.94682,0.214597,0.732222,54.817671,0.870122,91.899431,0.956522,22,0.025,1,0.975,39,0.043478,1,0.956522,0.956522,0.956522,0.931522,0.9875,0.959058,0.968254,0.036732,0.963268,0.031746,0.968254,0.968254,0.968254,0.931522,0.9875,0.979365,0.965761,0.968254,0,0.001,0,0,0,0,65210,63409,8473,98.412698,52.380952,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,9,10,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220116.1514,567,63,61,2,0,96.825397,3.174603,0,0.932764,0.046632,0.190353,10.056111,39.5372,59.64963,23.085316,36.564315,0.94682,0.366434,0.580386,53.817185,0.854241,90.22216,1,23,0.05,2,0.95,38,0,0,0.92,1,0.958333,0.93488,0.973913,0.917284,0.968254,0.018254,0.981746,0.031746,0.970794,0.968254,0.968508,0.93488,0.973913,0.958537,0.966346,0.968254,0,0.001,0,0,0,0,65210,63409,8473,96.825397,52.380952,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,10,1,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220116.1514,567,63,63,0,0,100,0,0,1,0.01623,0.072783,3.500032,15.117404,59.64963,1.787799,57.861831,0.94682,0.028378,0.918442,57.861831,0.918442,97.002833,1,23,0,0,1,40,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.002,0,0,0,0,65250,63409,8473,100,52.380952,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,10,2,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220116.1514,567,63,62,1,0,98.412698,1.587302,0,0.965442,0.021502,0.10287,4.636895,21.366526,59.64963,2.785354,56.864276,0.94682,0.044212,0.902608,56.925503,0.903579,95.433119,0.956522,22,0,0,1,40,0.043478,1,1,0.956522,0.977778,0.966019,1,1,0.984127,0.027605,0.972395,0.015873,0.984514,0.984127,0.984049,0.966019,1,1,0.982716,0.984127,0,0.002,0,0,0,0,65290,63409,8473,100,52.380952,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,10,3,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220116.1514,567,63,60,3,0,95.238095,4.761905,0,0.898223,0.05059,0.169268,10.90968,35.157664,59.64963,6.95303,52.6966,0.94682,0.110366,0.836454,52.880281,0.83937,88.651481,0.956522,22,0.05,2,0.95,38,0.043478,1,0.916667,0.956522,0.93617,0.89874,0.993478,0.985337,0.952381,0.045859,0.954141,0.047619,0.953297,0.952381,0.952586,0.89874,0.993478,0.991761,0.949098,0.952381,0,0.002,0,0,0,0,65314,63409,8473,100,54.761905,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,10,4,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220116.1514,567,63,61,2,0,96.825397,3.174603,0,0.930233,0.040014,0.146973,8.628846,30.526917,59.64963,5.369115,54.280516,0.94682,0.085224,0.861595,54.402969,0.863539,91.204202,0.913043,21,0,0,1,40,0.086957,2,1,0.913043,0.954545,0.932505,1,1,0.968254,0.05521,0.94479,0.031746,0.969766,0.968254,0.96792,0.932505,1,1,0.965078,0.968254,0,0.001,0,0,0,0,65266,63409,8473,100,53.968254,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,10,5,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220116.1514,567,63,61,2,0,96.825397,3.174603,0,0.931522,0.05587,0.164007,12.0482,34.064948,59.64963,7.122902,52.526729,0.94682,0.113062,0.833758,52.649182,0.835701,88.264054,0.956522,22,0.025,1,0.975,39,0.043478,1,0.956522,0.956522,0.956522,0.931522,0.995109,0.986726,0.968254,0.036732,0.963268,0.031746,0.968254,0.968254,0.968254,0.931522,0.995109,0.992687,0.965761,0.968254,0,0.001,0,0,0,0,65370,63409,8473,100,56.349206,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,10,6,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220116.1514,567,63,59,4,0,93.650794,6.349206,0,0.865528,0.074387,0.258745,16.041389,53.742645,59.64963,44.13752,15.51211,0.94682,0.700596,0.246224,50.017851,0.793934,83.852742,0.956522,22,0.075,3,0.925,37,0.043478,1,0.88,0.956522,0.916667,0.867491,0.954348,0.866586,0.936508,0.054986,0.945014,0.063492,0.939482,0.936508,0.937017,0.867491,0.954348,0.930488,0.932692,0.936508,0,0.001,0,0,0,0,65274,63409,8473,93.650794,51.587302,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,10,7,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220116.1514,567,63,63,0,0,100,0,0,1,0.005644,0.042023,1.217213,8.728309,59.64963,0.617238,59.032393,0.94682,0.009797,0.937022,59.032393,0.937022,98.965228,1,23,0,0,1,40,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.002,0,0,0,0,65242,63409,8473,100,50.793651,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,10,8,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220116.1514,567,63,61,2,0,96.825397,3.174603,0,0.932764,0.037399,0.182961,8.064947,38.001847,59.64963,22.087416,37.562214,0.94682,0.350594,0.596226,54.815085,0.870081,91.895095,1,23,0.05,2,0.95,38,0,0,0.92,1,0.958333,0.93488,0.975,0.92,0.968254,0.018254,0.981746,0.031746,0.970794,0.968254,0.968508,0.93488,0.975,0.959204,0.966346,0.968254,0,0.002,0,0,0,0,65282,63409,8473,96.825397,50.793651,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,10,9,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220116.1514,567,63,62,1,0,98.412698,1.587302,0,0.966074,0.016256,0.125915,3.505514,26.153136,59.64963,10.76951,48.880121,0.94682,0.170945,0.775875,57.506556,0.912802,96.407229,1,23,0.025,1,0.975,39,0,0,0.958333,1,0.978723,0.966631,0.988587,0.961957,0.984127,0.009127,0.990873,0.015873,0.984788,0.984127,0.984195,0.966631,0.988587,0.980647,0.983033,0.984127,0,0.002,0,0,0,0,65210,63409,8473,98.412698,50,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,10,10,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220116.1514,567,63,62,1,0,98.412698,1.587302,0,0.965442,0.026831,0.111121,5.785971,23.080413,59.64963,3.373867,56.275763,0.94682,0.053553,0.893266,56.33699,0.894238,94.446503,0.956522,22,0,0,1,40,0.043478,1,1,0.956522,0.977778,0.966019,0.999457,0.998188,0.984127,0.027605,0.972395,0.015873,0.984514,0.984127,0.984049,0.966019,0.999457,0.998951,0.982716,0.984127,0,0.001,0,0,0,0,65346,63409,8473,100,53.174603,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,1,1,weka.classifiers.lazy.IBk,'-K 4 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220116.1514,567,63,60,3,0,95.238095,4.761905,0,0.898223,0.051837,0.206468,11.17847,42.884423,59.64963,25.150248,34.499382,0.94682,0.39921,0.547609,52.886973,0.839476,88.6627,0.956522,22,0.05,2,0.95,38,0.043478,1,0.916667,0.956522,0.93617,0.89874,0.973913,0.918129,0.952381,0.045859,0.954141,0.047619,0.953297,0.952381,0.952586,0.89874,0.973913,0.959182,0.949098,0.952381,0,0.001,0,0,0,0,65226,63409,8473,96.825397,52.380952,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,1,2,weka.classifiers.lazy.IBk,'-K 4 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220116.1514,567,63,59,4,0,93.650794,6.349206,0,0.865528,0.043912,0.163637,9.469512,33.988186,59.64963,6.436992,53.212638,0.94682,0.102174,0.844645,53.60792,0.850919,89.871336,0.956522,22,0.075,3,0.925,37,0.043478,1,0.88,0.956522,0.916667,0.867491,0.996196,0.993093,0.936508,0.054986,0.945014,0.063492,0.939482,0.936508,0.937017,0.867491,0.996196,0.995929,0.932692,0.936508,0,0.001,0,0,0,0,65218,63409,8473,100,53.968254,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,1,3,weka.classifiers.lazy.IBk,'-K 4 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220116.1514,567,63,62,1,0,98.412698,1.587302,0,0.965442,0.026972,0.111534,5.816405,23.166111,59.64963,3.344888,56.304743,0.94682,0.053093,0.893726,56.304743,0.893726,94.392442,0.956522,22,0,0,1,40,0.043478,1,1,0.956522,0.977778,0.966019,1,1,0.984127,0.027605,0.972395,0.015873,0.984514,0.984127,0.984049,0.966019,1,1,0.982716,0.984127,0,0.002,0,0,0,0,65370,63409,8473,100,53.174603,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,1,4,weka.classifiers.lazy.IBk,'-K 4 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220116.1514,567,63,61,2,0,96.825397,3.174603,0,0.932764,0.043124,0.168523,9.299502,35.003124,59.64963,14.739828,44.909802,0.94682,0.233966,0.712854,54.256555,0.861215,90.958745,1,23,0.05,2,0.95,38,0,0,0.92,1,0.958333,0.93488,0.985326,0.95173,0.968254,0.018254,0.981746,0.031746,0.970794,0.968254,0.968508,0.93488,0.985326,0.975971,0.966346,0.968254,0,0.002,0,0,0,0,65258,63409,8473,98.412698,53.968254,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,1,5,weka.classifiers.lazy.IBk,'-K 4 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220116.1514,567,63,60,3,0,95.238095,4.761905,0,0.896325,0.053432,0.205896,11.522548,42.765583,59.64963,25.058584,34.591047,0.94682,0.397755,0.549064,52.672722,0.836075,88.303517,0.913043,21,0.025,1,0.975,39,0.086957,2,0.954545,0.913043,0.933333,0.89686,0.983152,0.945937,0.952381,0.064337,0.935663,0.047619,0.952434,0.952381,0.952146,0.89686,0.983152,0.972646,0.948148,0.952381,0,0.001,0,0,0,0,65354,63409,8473,96.825397,52.380952,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,1,6,weka.classifiers.lazy.IBk,'-K 4 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220116.1514,567,63,63,0,0,100,0,0,1,0.031226,0.107491,6.733895,22.32638,59.64963,3.592351,56.057279,0.94682,0.057021,0.889798,56.057279,0.889798,93.97758,1,23,0,0,1,40,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.002,0,0,0,0,65234,63409,8473,100,54.761905,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,1,7,weka.classifiers.lazy.IBk,'-K 4 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220116.1514,567,63,62,1,0,98.412698,1.587302,0,0.966074,0.016173,0.099585,3.487729,20.684362,59.64963,2.441491,57.20814,0.94682,0.038754,0.908066,57.514056,0.912922,96.419802,1,23,0.025,1,0.975,39,0,0,0.958333,1,0.978723,0.966631,1,1,0.984127,0.009127,0.990873,0.015873,0.984788,0.984127,0.984195,0.966631,1,1,0.983033,0.984127,0,0.002,0,0,0,0,65242,63409,8473,100,51.587302,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,1,8,weka.classifiers.lazy.IBk,'-K 4 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220116.1514,567,63,63,0,0,100,0,0,1,0.018535,0.074311,3.997091,15.434729,59.64963,2.008042,57.641588,0.94682,0.031874,0.914946,57.641588,0.914946,96.633604,1,23,0,0,1,40,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.001,0,0.015625,0,15.625,65218,63409,8473,100,53.174603,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,1,9,weka.classifiers.lazy.IBk,'-K 4 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220116.1514,567,63,61,2,0,96.825397,3.174603,0,0.932764,0.041804,0.160834,9.014992,33.406045,59.64963,14.173896,45.475735,0.94682,0.224982,0.721837,54.408297,0.863624,91.213134,1,23,0.05,2,0.95,38,0,0,0.92,1,0.958333,0.93488,0.98587,0.953129,0.968254,0.018254,0.981746,0.031746,0.970794,0.968254,0.968508,0.93488,0.98587,0.976697,0.966346,0.968254,0,0.001,0,0,0,0,65234,63409,8473,98.412698,53.968254,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,1,10,weka.classifiers.lazy.IBk,'-K 4 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220116.1514,567,63,63,0,0,100,0,0,1,0.03203,0.109141,6.907176,22.669198,59.64963,3.686389,55.963241,0.94682,0.058514,0.888305,55.963241,0.888305,93.819929,1,23,0,0,1,40,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.002,0,0,0,0,65250,63409,8473,100,54.761905,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,2,1,weka.classifiers.lazy.IBk,'-K 4 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220116.1514,567,63,58,5,0,92.063492,7.936508,0,0.833421,0.095482,0.29535,20.590421,61.345654,59.64963,57.76774,1.881891,0.94682,0.916948,0.029871,47.086077,0.747398,78.937752,0.956522,22,0.1,4,0.9,36,0.043478,1,0.846154,0.956522,0.897959,0.837616,0.93913,0.826788,0.920635,0.064113,0.935887,0.079365,0.926674,0.920635,0.921518,0.837616,0.93913,0.910152,0.916512,0.920635,0.001,0.001,0,0,0,0,65218,63409,8473,92.063492,51.587302,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,2,2,weka.classifiers.lazy.IBk,'-K 4 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220116.1514,567,63,61,2,0,96.825397,3.174603,0,0.932764,0.050247,0.173292,10.835627,35.993634,59.64963,15.230723,44.418907,0.94682,0.241758,0.705062,53.351469,0.846849,89.441408,1,23,0.05,2,0.95,38,0,0,0.92,1,0.958333,0.93488,0.985326,0.952601,0.968254,0.018254,0.981746,0.031746,0.970794,0.968254,0.968508,0.93488,0.985326,0.97663,0.966346,0.968254,0,0.001,0,0,0,0,65218,63409,8473,98.412698,54.761905,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,2,3,weka.classifiers.lazy.IBk,'-K 4 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220116.1514,567,63,62,1,0,98.412698,1.587302,0,0.966074,0.016151,0.077175,3.482856,16.029609,59.64963,1.855533,57.794098,0.94682,0.029453,0.917367,57.685823,0.915648,96.707762,1,23,0.025,1,0.975,39,0,0,0.958333,1,0.978723,0.966631,1,1,0.984127,0.009127,0.990873,0.015873,0.984788,0.984127,0.984195,0.966631,1,1,0.983033,0.984127,0,0.001,0,0,0,0,65218,63409,8473,100,52.380952,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,2,4,weka.classifiers.lazy.IBk,'-K 4 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220116.1514,567,63,61,2,0,96.825397,3.174603,0,0.931522,0.027955,0.126313,6.028348,26.235787,59.64963,3.984793,55.664838,0.94682,0.063251,0.883569,55.970754,0.888425,93.832524,0.956522,22,0.025,1,0.975,39,0.043478,1,0.956522,0.956522,0.956522,0.931522,0.99837,0.996298,0.968254,0.036732,0.963268,0.031746,0.968254,0.968254,0.968254,0.931522,0.99837,0.997893,0.965761,0.968254,0,0.002,0,0.015625,0,15.625,65218,63409,8473,100,53.174603,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,2,5,weka.classifiers.lazy.IBk,'-K 4 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220116.1514,567,63,61,2,0,96.825397,3.174603,0,0.930233,0.021691,0.120981,4.677595,25.128294,59.64963,3.344678,56.304953,0.94682,0.05309,0.893729,56.610869,0.898585,94.905649,0.913043,21,0,0,1,40,0.086957,2,1,0.913043,0.954545,0.932505,1,1,0.968254,0.05521,0.94479,0.031746,0.969766,0.968254,0.96792,0.932505,1,1,0.965078,0.968254,0,0.001,0,0,0,0,65218,63409,8473,100,51.587302,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,2,6,weka.classifiers.lazy.IBk,'-K 4 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220116.1514,567,63,63,0,0,100,0,0,1,0.039424,0.110448,8.501582,22.94047,59.64963,4.329266,55.320364,0.94682,0.068719,0.878101,55.270898,0.877316,92.659247,1,23,0,0,1,40,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.001,0,0,0,0,65218,63409,8473,100,57.142857,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,2,7,weka.classifiers.lazy.IBk,'-K 4 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220116.1514,567,63,61,2,0,96.825397,3.174603,0,0.932764,0.046302,0.138323,9.984784,28.730352,59.64963,5.743298,53.906333,0.94682,0.091163,0.855656,54.103974,0.858793,90.702949,1,23,0.05,2,0.95,38,0,0,0.92,1,0.958333,0.93488,0.997826,0.992754,0.968254,0.018254,0.981746,0.031746,0.970794,0.968254,0.968508,0.93488,0.997826,0.995911,0.966346,0.968254,0,0.002,0,0,0,0,65226,63409,8473,100,57.142857,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,2,8,weka.classifiers.lazy.IBk,'-K 4 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220116.1514,567,63,62,1,0,98.412698,1.587302,0,0.965442,0.013768,0.081895,2.969051,17.01006,59.64963,1.762013,57.887617,0.94682,0.027968,0.918851,57.887617,0.918851,97.046062,0.956522,22,0,0,1,40,0.043478,1,1,0.956522,0.977778,0.966019,1,1,0.984127,0.027605,0.972395,0.015873,0.984514,0.984127,0.984049,0.966019,1,1,0.982716,0.984127,0,0.001,0,0,0,0,65218,63409,8473,100,51.587302,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,2,9,weka.classifiers.lazy.IBk,'-K 4 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220116.1514,567,63,62,1,0,98.412698,1.587302,0,0.966074,0.05422,0.156108,11.69231,32.424274,59.64963,6.834654,52.814977,0.94682,0.108487,0.838333,53.120893,0.843189,89.054856,1,23,0.025,1,0.975,39,0,0,0.958333,1,0.978723,0.966631,0.994565,0.986119,0.984127,0.009127,0.990873,0.015873,0.984788,0.984127,0.984195,0.966631,0.994565,0.992568,0.983033,0.984127,0,0.002,0,0.015625,0,15.625,65218,63409,8473,100,57.142857,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,2,10,weka.classifiers.lazy.IBk,'-K 4 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220116.1514,567,63,62,1,0,98.412698,1.587302,0,0.965442,0.032015,0.125989,6.903898,26.168419,59.64963,4.268911,55.380719,0.94682,0.06776,0.879059,55.686635,0.883915,93.356211,0.956522,22,0,0,1,40,0.043478,1,1,0.956522,0.977778,0.966019,0.999457,0.998188,0.984127,0.027605,0.972395,0.015873,0.984514,0.984127,0.984049,0.966019,0.999457,0.998951,0.982716,0.984127,0,0.003,0,0,0,0,65218,63409,8473,100,53.968254,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,3,1,weka.classifiers.lazy.IBk,'-K 4 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220116.1514,567,63,59,4,0,93.650794,6.349206,0,0.863043,0.04312,0.176786,9.298717,36.719282,59.64963,14.816567,44.833064,0.94682,0.235184,0.711636,53.765626,0.853423,90.135724,0.913043,21,0.05,2,0.95,38,0.086957,2,0.913043,0.913043,0.913043,0.863043,0.98587,0.95747,0.936508,0.073464,0.926536,0.063492,0.936508,0.936508,0.936508,0.863043,0.98587,0.978408,0.931522,0.936508,0,0.002,0,0,0,0,65226,63409,8473,98.412698,52.380952,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,3,2,weka.classifiers.lazy.IBk,'-K 4 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220116.1514,567,63,62,1,0,98.412698,1.587302,0,0.965442,0.047084,0.146531,10.153565,30.435255,59.64963,6.005151,53.644479,0.94682,0.09532,0.8515,53.950395,0.856355,90.445481,0.956522,22,0,0,1,40,0.043478,1,1,0.956522,0.977778,0.966019,0.999457,0.998188,0.984127,0.027605,0.972395,0.015873,0.984514,0.984127,0.984049,0.966019,0.999457,0.998951,0.982716,0.984127,0,0.001,0,0,0,0,65218,63409,8473,100,56.349206,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,3,3,weka.classifiers.lazy.IBk,'-K 4 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220116.1514,567,63,62,1,0,98.412698,1.587302,0,0.966074,0.00823,0.062995,1.774708,13.084345,59.64963,1.026652,58.622978,0.94682,0.016296,0.930523,58.514703,0.928805,98.097344,1,23,0.025,1,0.975,39,0,0,0.958333,1,0.978723,0.966631,1,1,0.984127,0.009127,0.990873,0.015873,0.984788,0.984127,0.984195,0.966631,1,1,0.983033,0.984127,0,0.001,0,0,0,0,65226,63409,8473,100,50.793651,?,?
